"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"39WICJI5ATTWW45VP06AYZ61LG8Z39","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3LJ7UR74RHEQKV8ACT5021NL5P14NU","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:55:50 PDT 2017","Sat Oct 07 12:55:55 PDT 2017","Tue Oct 10 12:55:55 PDT 2017","Sat Oct 07 13:57:35 PDT 2017","","","5","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_509283816092340","Jack Wilkinson","wsj|8304333127_10156668072748128|10156668072748128_509283816092340|Jack Wilkinson","5"
"39WICJI5ATTWW45VP06AYZ61LG8Z39","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3TEM0PF1Q5Y0ZVZW4Y4VUTLEA9JD05","AMVBZXM810ZMA","Approved","Sat Oct 07 12:57:51 PDT 2017","Sat Oct 07 13:00:06 PDT 2017","Tue Oct 10 13:00:06 PDT 2017","Sat Oct 07 13:57:35 PDT 2017","","","135","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_509283816092340","Jack Wilkinson","wsj|8304333127_10156668072748128|10156668072748128_509283816092340|Jack Wilkinson","5"
"3XDSWAMB22TBVC0NVXYY09YRMQ0CQQ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3LUY3GC63Z1N6326U6GZ92CQW6S7PD","A166A2M31CW2C7","Approved","Sat Oct 07 12:56:05 PDT 2017","Sat Oct 07 12:56:10 PDT 2017","Tue Oct 10 12:56:10 PDT 2017","Sat Oct 07 13:57:07 PDT 2017","","","5","58% (14/24)","58% (14/24)","58% (14/24)","wsj","8304333127_10156668072748128","10156668072748128_305024219971854","Punith Kumar","wsj|8304333127_10156668072748128|10156668072748128_305024219971854|Punith Kumar","5"
"3XDSWAMB22TBVC0NVXYY09YRMQ0CQQ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3P4RDNWND57O9CG4IKFC3VGN1NXIJJ","A2T5CROJ0FWIJY","Approved","Sat Oct 07 12:59:51 PDT 2017","Sat Oct 07 13:16:40 PDT 2017","Tue Oct 10 13:16:40 PDT 2017","Sat Oct 07 13:57:07 PDT 2017","","","1009","100% (16/16)","100% (16/16)","100% (16/16)","wsj","8304333127_10156668072748128","10156668072748128_305024219971854","Punith Kumar","wsj|8304333127_10156668072748128|10156668072748128_305024219971854|Punith Kumar","5"
"3XDSWAMB22TBVC0NVXYY09YRMQ0CQQ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3V26SBZTBDF04HAI0A6KRK73GYBZZH","AMVBZXM810ZMA","Approved","Sat Oct 07 12:56:04 PDT 2017","Sat Oct 07 12:58:31 PDT 2017","Tue Oct 10 12:58:31 PDT 2017","Sat Oct 07 13:57:07 PDT 2017","","","147","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_305024219971854","Punith Kumar","wsj|8304333127_10156668072748128|10156668072748128_305024219971854|Punith Kumar","6"
"3U74KRR67MM7EWP61R17LP3Q51DTN3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3NKQQ8O39Y6GFHBC25IFJ09LQYMUDO","A3KQEFX15OV461","Approved","Sat Oct 07 12:56:06 PDT 2017","Sat Oct 07 12:56:14 PDT 2017","Tue Oct 10 12:56:14 PDT 2017","Sat Oct 07 13:57:04 PDT 2017","","","8","100% (11/11)","100% (11/11)","100% (11/11)","wsj","8304333127_10156668072748128","10156668072748128_1616934551714802","Irene A. Hernandez Deanna Hernandez","wsj|8304333127_10156668072748128|10156668072748128_1616934551714802|Irene A. Hernandez Deanna Hernandez","5"
"3U74KRR67MM7EWP61R17LP3Q51DTN3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3SKRO2GZ71S8KQQOSYUICBZEZALK1R","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:07 PDT 2017","Sat Oct 07 12:54:48 PDT 2017","Tue Oct 10 12:54:48 PDT 2017","Sat Oct 07 13:57:04 PDT 2017","","","41","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_1616934551714802","Irene A. Hernandez Deanna Hernandez","wsj|8304333127_10156668072748128|10156668072748128_1616934551714802|Irene A. Hernandez Deanna Hernandez","5"
"3U74KRR67MM7EWP61R17LP3Q51DTN3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3TE3O8573091WFLF1M3TI6VXM8TR28","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:55:07 PDT 2017","Sat Oct 07 12:57:36 PDT 2017","Tue Oct 10 12:57:36 PDT 2017","Sat Oct 07 13:57:04 PDT 2017","","","149","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_1616934551714802","Irene A. Hernandez Deanna Hernandez","wsj|8304333127_10156668072748128|10156668072748128_1616934551714802|Irene A. Hernandez Deanna Hernandez","5"
"3L84EBDQ373737EGA5VZS6ZQSTHKKJ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3IXQG4FA2TZPGSPPQYWISEY7AS19B6","AMVBZXM810ZMA","Approved","Sat Oct 07 12:59:02 PDT 2017","Sat Oct 07 13:00:40 PDT 2017","Tue Oct 10 13:00:40 PDT 2017","Sat Oct 07 13:57:46 PDT 2017","","","98","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_119493632066145","Mitchell Tuck","wsj|8304333127_10156668072748128|10156668072748128_119493632066145|Mitchell Tuck","5"
"3L84EBDQ373737EGA5VZS6ZQSTHKKJ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3Q5C1WP23M25275LLBQCAMGW2KR15O","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:54:08 PDT 2017","Sat Oct 07 12:55:57 PDT 2017","Tue Oct 10 12:55:57 PDT 2017","Sat Oct 07 13:57:46 PDT 2017","","","109","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_119493632066145","Mitchell Tuck","wsj|8304333127_10156668072748128|10156668072748128_119493632066145|Mitchell Tuck","5"
"3L84EBDQ373737EGA5VZS6ZQSTHKKJ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3U5NZHP4LR3KZS8I7F2B0F1KA9NPHW","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:55:31 PDT 2017","Sat Oct 07 12:55:35 PDT 2017","Tue Oct 10 12:55:35 PDT 2017","Sat Oct 07 13:57:46 PDT 2017","","","4","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_119493632066145","Mitchell Tuck","wsj|8304333127_10156668072748128|10156668072748128_119493632066145|Mitchell Tuck","5"
"3BDORL6HKKEB7DFN8CNY5Z8WIC2CRR","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3AAJC4I4FGTA425EIO3Y3QJDX0YZJW","AMVBZXM810ZMA","Approved","Sat Oct 07 12:55:30 PDT 2017","Sat Oct 07 12:57:54 PDT 2017","Tue Oct 10 12:57:54 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","144","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_368583440245185","Emily White","wsj|8304333127_10156668072748128|10156668072748128_368583440245185|Emily White","5"
"3BDORL6HKKEB7DFN8CNY5Z8WIC2CRR","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3AZHRG4CU4L2H3XZB9YJHKZ2JWU30X","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:40 PDT 2017","Sat Oct 07 13:01:20 PDT 2017","Tue Oct 10 13:01:20 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","280","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_368583440245185","Emily White","wsj|8304333127_10156668072748128|10156668072748128_368583440245185|Emily White","5"
"3BDORL6HKKEB7DFN8CNY5Z8WIC2CRR","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3F1567XTNW6CKYRE9GT8N3T6WS1Q9Y","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:53:58 PDT 2017","Sat Oct 07 12:54:50 PDT 2017","Tue Oct 10 12:54:50 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","52","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_368583440245185","Emily White","wsj|8304333127_10156668072748128|10156668072748128_368583440245185|Emily White","5"
"3P4ZBJFX2V4NILGJY8N5041G749WFP","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3HPZF4IVNMUNRYP3CAKT2FXG1MMCY5","AMVBZXM810ZMA","Approved","Sat Oct 07 12:57:49 PDT 2017","Sat Oct 07 12:59:51 PDT 2017","Tue Oct 10 12:59:51 PDT 2017","Sat Oct 07 13:57:49 PDT 2017","","","122","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_432337537161495","Maloo have to delete my soul and heart to make space for this","wsj|8304333127_10156668072748128|10156668072748128_432337537161495|Maloo have to delete my soul and heart to make space for this","5"
"3P4ZBJFX2V4NILGJY8N5041G749WFP","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3QIYRE09Y3I9SWBRPBMY43GIT5R1NE","A12SMSQ6D5227J","Approved","Sat Oct 07 12:54:38 PDT 2017","Sat Oct 07 12:54:47 PDT 2017","Tue Oct 10 12:54:47 PDT 2017","Sat Oct 07 13:57:49 PDT 2017","","","9","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_432337537161495","Maloo have to delete my soul and heart to make space for this","wsj|8304333127_10156668072748128|10156668072748128_432337537161495|Maloo have to delete my soul and heart to make space for this","5"
"3P4ZBJFX2V4NILGJY8N5041G749WFP","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3X4JMASXCMA7KY1CQ2DPZ3XE7O7B0W","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:57:51 PDT 2017","Sat Oct 07 13:04:07 PDT 2017","Tue Oct 10 13:04:07 PDT 2017","Sat Oct 07 13:57:01 PDT 2017","","","376","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_432337537161495","Maloo have to delete my soul and heart to make space for this","wsj|8304333127_10156668072748128|10156668072748128_432337537161495|Maloo have to delete my soul and heart to make space for this","5"
"3LN3BXKGC0WTWLCE9STNIP1S8J9WGO","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","336KAV9KYQTATGX1FHVNQ2OUPV92YM","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:38 PDT 2017","Sat Oct 07 13:01:14 PDT 2017","Tue Oct 10 13:01:14 PDT 2017","Sat Oct 07 13:57:47 PDT 2017","","","276","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_131895077450217","Aditya Lingangari I don't have wifi here","wsj|8304333127_10156668072748128|10156668072748128_131895077450217|Aditya Lingangari I don't have wifi here","5"
"3LN3BXKGC0WTWLCE9STNIP1S8J9WGO","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3NXNZ5RS1AY2EGMZDHK2NCCBR2A79I","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:55:29 PDT 2017","Sat Oct 07 12:58:05 PDT 2017","Tue Oct 10 12:58:05 PDT 2017","Sat Oct 07 13:57:47 PDT 2017","","","156","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_131895077450217","Aditya Lingangari I don't have wifi here","wsj|8304333127_10156668072748128|10156668072748128_131895077450217|Aditya Lingangari I don't have wifi here","5"
"3LN3BXKGC0WTWLCE9STNIP1S8J9WGO","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3VD82FOHKQPBXKL16NBV0OZENCNCOU","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:57:06 PDT 2017","Sat Oct 07 13:23:44 PDT 2017","Tue Oct 10 13:23:44 PDT 2017","Sat Oct 07 13:57:47 PDT 2017","","","1598","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_131895077450217","Aditya Lingangari I don't have wifi here","wsj|8304333127_10156668072748128|10156668072748128_131895077450217|Aditya Lingangari I don't have wifi here","5"
"3QREJ3J433YINDWYV57076C5HTMKLM","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","33UKMF9319L8WTSKOQSKJ855A63TTF","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:55:18 PDT 2017","Sat Oct 07 12:55:22 PDT 2017","Tue Oct 10 12:55:22 PDT 2017","Sat Oct 07 13:57:02 PDT 2017","","","4","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_304315626643527","Aaron Guifarro","wsj|8304333127_10156668072748128|10156668072748128_304315626643527|Aaron Guifarro","5"
